"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASEMENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6360","56","","A5","30 BAY 10TH STREET","","11228","1","0","1","1,547","1,428","1930","1","A5","0","7/31/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6360","68","","A5","58 BAY 10TH STREET","","11228","1","0","1","1,547","1,428","1930","1","A5","925,000","8/3/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6362","23","","A9","43 BAY 11TH STREET","","11228","1","0","1","2,280","1,052","1901","1","A9","825,000","3/31/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6367","42","","S1","1730 86TH STREET","","11214","1","1","2","1,342","1,920","1926","1","S1","1,505,000","4/21/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6367","43","","S1","1732 86TH STREET","","11214","1","1","2","1,342","1,920","1926","1","S1","1,650,000","9/8/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6408","19","","A2","111 BAY 23RD STREET","","11214","1","0","1","3,458","1,184","1899","1","A2","0","4/26/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6409","38","","A9","102 BAY 25TH STREET","","11214","1","0","1","1,740","1,382","1915","1","A9","680,000","8/9/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6410","21","","A1","123 BAY 25TH STREET","","11214","1","0","1","2,900","1,776","1920","1","A1","0","4/13/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6412","6","","S1","2113 BATH AVENUE","","11214","1","1","2","901","1,462","1930","1","S1","765,000","5/12/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6431","9","","A5","1633 CROPSEY AVENUE","","11214","1","0","1","1,536","1,562","1930","1","A5","900,000","7/17/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6431","38","","S1","1628 BATH AVENUE","","11214","1","1","2","1,305","2,610","1910","1","S1","999,000","5/25/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6431","39","","S1","1628B BATH AVENUE","","11214","1","1","2","986","1,972","1910","1","S1","820,000","9/22/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6431","57","","A5","202 BAY 14TH STREET","","11214","1","0","1","2,015","1,458","1910","1","A5","900,000","6/6/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6442","36","","S0","2024 BATH AVENUE","","11214","1","2","3","1,200","2,160","1925","1","S0","1,200,000","4/17/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6444","8","","A5","217 BAY 26TH STREET","","11214","1","0","1","1,740","1,674","1955","1","A5","620,000","4/27/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6460","103","","A5","283 BAY 10TH STREET","","11228","1","0","1","1,740","1,629","1955","1","A5","0","9/20/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6460","217","","A5","8876 16TH AVENUE","","11214","1","0","1","1,760","992","1950","1","A5","800,000","8/30/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6461","123","","A5","296 BAY 14TH STREET","","11214","1","0","1","1,943","992","1950","1","A5","800,000","10/13/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6461","124","","A5","298 BAY 14TH STREET","","11214","1","0","1","1,555","992","1950","1","A5","650,000","8/4/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6461","199","","A5","8893 16TH AVENUE","","11214","1","0","1","2,355","1,240","1940","1","A5","1,190,000","9/8/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6461","233","","A5","250 BAY 13TH STREET","","11214","1","0","1","1,648","928","1945","1","A5","0","2/14/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6463","78","","A5","8896 18TH AVENUE","","11214","1","0","1","1,372","992","1950","1","A5","0","6/9/2023"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6466","78","","A5","232 BAY 23RD STREET","","11214","1","0","1","1,980","1,320","1945","1","A5","820,000","11/1/2022"
"3","BATH BEACH","01 ONE FAMILY DWELLINGS","1","6466","83","","A5","244 BAY 23RD STREET","","11214","1","0","1","6,157","1,320","1945","1","A5","0","9/21/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6357","13","","B1","8649 14TH AVENUE","","11228","2","0","2","2,320","2,160","1930","1","B1","1,340,000","12/21/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6358","18","","B1","35 BAY 7TH STREET","","11228","2","0","2","2,320","2,160","1930","1","B1","0","12/16/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6358","46","","B1","38 BAY 8TH STREET","","11228","2","0","2","2,320","2,160","1930","1","B1","1,450,000","1/3/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6358","57","","B1","70 BAY 8TH STREET","","11228","2","0","2","2,320","2,160","1930","1","B1","0","3/27/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6359","22","","B1","35 BAY 8TH STREET","","11228","2","0","2","2,320","2,160","1930","1","B1","1,538,000","7/19/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6359","30","","B1","11 BAY 8TH STREET","","11228","2","0","2","1,948","2,160","1930","1","B1","1,520,000","7/11/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6359","53","","B1","8636 15TH AVENUE","","11228","2","0","2","2,320","2,160","1930","1","B1","0","1/6/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6359","55","","B1","8642 15TH AVENUE","","11228","2","0","2","2,320","2,160","1930","1","B1","1,250,000","1/5/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6360","5","","B1","1513 BENSON AVENUE","","11228","2","0","2","2,142","1,920","1945","1","B1","0","11/11/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6360","6","","B1","1509 BENSON AVE","","11228","2","0","2","2,142","1,920","1945","1","B1","0","3/7/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6360","17","","B3","8657 15TH AVENUE","","11228","2","0","2","1,547","1,428","1930","1","B3","950,000","1/27/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6360","61","","B3","44 BAY 10TH STREET","","11228","2","0","2","1,547","1,428","1930","1","B3","0","3/16/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6360","72","","B3","66 BAY 10TH STREET","","11228","2","0","2","1,547","1,428","1930","1","B3","0","2/10/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6363","55","","B3","28 BAY 13TH STREET","","11214","2","0","2","2,167","2,592","1920","1","B3","1,720,000","8/25/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6364","54","","B2","24 BAY 14TH STREET","","11214","2","0","2","2,753","1,606","1930","1","B2","1,268,000","4/28/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6364","65","","B1","52 BAY 14TH STREET","","11214","2","0","2","2,167","3,072","1901","1","B1","0","5/15/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6365","24","","B9","37 BAY 14TH STREET","","11214","2","0","2","2,763","1,600","1955","1","B9","0","3/21/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6369","43","","S2","8607 18TH AVENUE","","11214","2","1","3","1,850","3,480","1908","1","S2","0","1/12/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6369","43","","S2","8607 18TH AVENUE","","11214","2","1","3","1,850","3,480","1908","1","S2","0","2/18/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6369","62","","B1","30 BAY 19TH STREET","","11214","2","0","2","2,040","2,032","1930","1","B1","1,268,888","11/10/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6369","67","","B1","40 BAY 19TH STREET","","11214","2","0","2","1,890","2,132","1930","1","B1","1,150,800","3/13/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6369","89","","B3","98 BAY 19TH STREET","","11214","2","0","2","1,280","1,200","1920","1","B3","0","8/9/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6369","90","","B1","100 BAY 19TH STREET","","11214","2","0","2","1,260","600","1920","1","B1","0","1/30/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6369","91","","B3","102 BAY 19TH STREET","","11214","2","0","2","1,307","1,260","1935","1","B3","0","8/2/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6374","13","","B9","87 BAY 23RD STREET","","11214","2","0","2","5,551","2,652","1955","1","B9","1,825,000","4/20/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6374","66","","S2","8640 20TH AVENUE","","11214","2","1","3","2,272","2,820","1920","1","S2","1,500,000","6/1/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6376","6","","B2","79 BAY 25TH STREET","","11214","2","0","2","5,800","3,203","1925","1","B2","2,060,000","1/17/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6378","69","","B3","64 BAY 28TH STREET","","11214","2","0","2","4,833","2,268","1899","1","B3","1,800,000","9/26/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6391","23","","B9","8729 14TH AVENUE","","11228","2","0","2","2,513","1,794","1950","1","B9","1,300,000","8/14/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6391","67","","B3","142 BAY 7TH STREET","","11228","2","0","2","1,933","1,446","1915","1","B3","0","11/9/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6392","19","","B3","137 BAY 7TH STREET","","11228","2","0","2","1,772","1,980","1945","1","B3","1,170,000","10/5/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6392","52","","B1","108 BAY 8 STREET","","11228","2","0","2","2,248","2,970","1930","1","B1","1,250,000","10/3/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6393","29","","B1","115 BAY 8TH STREET","","11228","2","0","2","2,296","2,160","1940","1","B1","1,420,000","2/1/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6393","30","","B1","111 BAY 8TH STREET","","11228","2","0","2","2,296","2,160","1940","1","B1","1,420,000","8/30/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6393","56","","B1","8724 15TH AVENUE","","11228","2","0","2","2,296","2,160","1940","1","B1","0","10/17/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6393","68","","B3","8744 15TH AVENUE","","11228","2","0","2","1,933","1,480","1920","1","B3","888,000","4/6/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6393","70","","B3","8748 15TH AVENUE","","11228","2","0","2","1,933","1,480","1920","1","B3","1,162,500","6/16/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6394","24","","B1","8725 15 AVE","","11228","2","0","2","2,417","2,160","1940","1","B1","1,330,000","2/28/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6394","34","","B1","8697 15TH AVENUE","","11228","2","0","2","2,336","2,160","1940","1","B1","0","6/8/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6395","14","","B3","149 BAY 10TH STREET","","11228","2","0","2","1,933","2,298","1925","1","B3","1,130,000","9/13/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6395","19","","B3","139 BAY 10TH STREET","","11228","2","0","2","2,368","1,476","1925","1","B3","0","5/18/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6395","19","","B3","139 BAY 10TH STREET","","11228","2","0","2","2,368","1,476","1925","1","B3","1,350,000","7/12/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6395","26","","B9","121 BAY 10TH STREET","","11228","2","0","2","1,933","2,772","1935","1","B9","0","4/13/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6396","25","","B1","123 BAY 11TH STREET","","11228","2","0","2","1,933","2,176","1925","1","B1","0","11/21/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6396","34","","B3","103 BAY 11TH STREET","","11228","2","0","2","1,920","1,484","1955","1","B3","0","6/28/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6396","40","","B1","1556 BENSON AVENUE","","11228","2","0","2","1,800","2,268","1930","1","B1","0","9/25/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6396","164","","B9","8738 16TH AVENUE","","11214","2","0","2","1,993","2,160","1960","1","B9","660,000","2/10/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6397","9","","S2","1601 BATH AVE","","11214","2","1","3","1,000","3,720","1925","1","S2","0","6/6/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6397","31","","B1","8709 16TH AVENUE","","11214","2","0","2","2,708","2,120","1925","1","B1","1,300,000","5/30/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6397","43","","B2","1622 BENSON AVENUE","","11214","2","0","2","2,833","2,112","1910","1","B2","980,000","2/24/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6398","3","","S2","1643 BATH AVENUE","","11214","2","1","3","4,167","4,000","1926","1","S2","1,338,000","12/27/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6398","54","","B1","122 BAY 14TH STREET","","11214","2","0","2","2,167","2,448","1925","1","B1","0","3/3/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6402","40","","S2","8736 18TH AVENUE","","11214","2","1","3","1,933","3,100","1905","1","S2","1,650,000","1/11/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6406","35","","B1","124 BAY 22ND STREET","","11214","2","0","2","1,937","1,920","1955","1","B1","0","3/30/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6408","32","","B2","8720 20TH AVENUE","","11214","2","0","2","3,852","2,819","1899","1","B2","0","6/26/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6409","10","","B1","8735 20 AVE","","11214","2","0","2","1,933","2,125","1950","1","B1","0","2/7/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6413","58","","B3","124 BAY 29 STREET","","11214","2","0","2","5,800","2,656","1910","1","B3","1,250,000","2/24/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6424","1","","B9","1423 CROPSEY AVENUE","","11228","2","0","2","2,167","1,765","1935","1","B9","0","11/16/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6424","7","","B9","1409 CROPSEY AVENUE","","11228","2","0","2","1,885","1,765","1935","1","B9","0","3/31/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6424","14","","B9","8831 14TH AVENUE","","11228","2","0","2","2,078","1,802","1935","1","B9","0","8/10/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6424","15","","B9","8829 14TH AVENUE","","11228","2","0","2","2,078","1,802","1935","1","B9","990,000","5/22/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6424","16","","B9","8827 14TH AVENUE","","11228","2","0","2","2,368","1,802","1935","1","B9","0","1/19/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6425","36","","B1","181 BAY 7TH STREET","","11228","2","0","2","1,949","2,125","1955","1","B1","1,270,000","7/25/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6427","27","","B3","8795 15TH AVENUE","","11228","2","0","2","2,900","2,654","1920","1","B3","0","10/4/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6427","29","","B3","8791 15TH AVENUE","","11228","2","0","2","2,900","1,938","1920","1","B3","1,220,000","1/12/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6428","14","","B2","227 BAY 10TH STREET","","11228","2","0","2","3,867","2,940","1920","1","B2","0","6/8/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6428","28","","B3","209 BAY 10TH STREET","","11228","2","0","2","3,867","1,616","1920","1","B3","1,050,000","8/30/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6428","60","","B3","216 BAY 11TH STREET","","11228","2","0","2","1,990","1,328","1925","1","B3","990,000","7/31/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6428","62","","B2","220 BAY 11 STREET","","11228","2","0","2","1,990","1,328","1925","1","B2","0","6/1/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6429","53","","B1","8796 16TH AVENUE","","11214","2","0","2","1,933","3,105","1920","1","B1","0","5/17/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6432","37","","S2","1656 BATH AVENUE","","11214","2","1","3","1,800","3,960","1925","1","S2","0","11/2/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6436","32","","B3","1810 BATH AVENUE","","11214","2","0","2","2,000","2,640","1920","1","B3","900,000","8/31/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6438","32","","S2","1858 BATH AVENUE","","11214","2","1","3","1,566","4,180","1920","1","S2","1,140,000","8/30/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6440","52","","B1","210 BAY 23RD STREET","","11214","2","0","2","1,953","2,160","1901","1","B1","0","3/6/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6443","32","","S2","2034 BATH AVENUE","","11214","2","1","3","1,778","4,000","1925","1","S2","0","2/16/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6447","15","","B1","203 BAY 29TH STREET","","11214","2","0","2","1,933","1,976","1945","1","B1","585,000","1/19/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6460","52","","B3","266 BAY 10TH STREET","","11228","2","0","2","3,840","1,860","1965","1","B3","1,550,000","1/4/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6461","91","","B1","281 BAY 14TH STREET","","11214","2","0","2","1,795","1,152","1930","1","B1","0","11/8/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6462","11","","B9","8853 17TH AVENUE","","11214","2","0","2","1,920","2,280","1960","1","B9","1,325,000","1/25/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6462","23","","B1","8838 BAY 16TH STREET","","11214","2","0","2","1,821","2,982","1960","1","B1","1,193,000","8/28/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6462","26","","B1","8846 BAY 16TH STREET","","11214","2","0","2","1,646","2,982","1960","1","B1","1,299,888","8/29/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6463","3","","B1","1291 SHORE PARKWAY","","11214","2","0","2","1,830","2,160","1950","1","B1","1,035,000","6/13/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6463","6","","B1","1285 SHORE PARKWAY","","11214","2","0","2","1,830","1,980","1950","1","B1","1,150,000","4/27/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6463","55","","B1","8844 18TH AVENUE","","11214","2","0","2","1,808","1,320","1950","1","B1","1,115,000","3/1/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6463","64","","B1","8864 18TH AVENUE","","11214","2","0","2","1,728","1,320","1950","1","B1","0","1/20/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6463","98","","B1","1307 SHORE PARKWAY","","11214","2","0","2","1,979","1,440","1950","1","B1","0","3/12/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6463","103","","B1","8905 18TH AVENUE","","11214","2","0","2","1,820","1,320","1950","1","B1","990,000","6/26/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6464","27","","B1","230 BAY 20TH STREET","","11214","2","0","2","2,362","1,538","1945","1","B1","0","9/28/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6464","64","","B1","310 BAY 20TH STREET","","11214","2","0","2","1,800","2,052","1940","1","B1","0","5/10/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6464","114","","B1","285 BAY 20TH STREET","","11214","2","0","2","1,551","1,320","1940","1","B1","0","4/4/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6464","124","","B1","265 BAY 20TH STREET","","11214","2","0","2","1,551","1,320","1940","1","B1","960,000","8/9/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6464","131","","B3","247 BAY 20TH STREET","","11214","2","0","2","2,132","1,864","1945","1","B3","0","5/10/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6464","147","","B3","8844 19TH AVENUE","","11214","2","0","2","2,127","1,980","1940","1","B3","0","1/5/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6465","22","","B9","286 BAY 22ND STREET","","11214","2","0","2","3,364","1,652","1940","1","B9","960,000","6/22/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6465","26","","B9","1940 20TH DRIVE","","11214","2","0","2","2,376","1,888","1940","1","B9","1,198,000","7/19/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6465","52","","B1","1945 19TH LANE","","11214","2","0","2","1,710","1,584","1940","1","B1","0","4/26/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6465","61","","B1","1927 19TH LANE","","11214","2","0","2","1,710","1,584","1940","1","B1","0","12/19/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6465","83","","B3","8867 19TH AVENUE","","11214","2","0","2","1,547","1,584","1940","1","B3","0","5/24/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6466","26","","B9","8836 20TH AVENUE","","11214","2","0","2","2,112","1,869","1945","1","B9","1,035,000","4/11/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6466","47","","B9","1965 20TH DRIVE","","11214","2","0","2","1,978","1,673","1945","1","B9","1,150,000","12/13/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6468","36","","B9","1425 SHORE PARKWAY","","11214","2","0","2","2,407","1,993","1945","1","B9","0","6/8/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6468","36","","B9","1425 SHORE PARKWAY","","11214","2","0","2","2,407","1,993","1945","1","B9","720,000","1/17/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6468","47","","B9","1395 SHORE PARKWAY","","11214","2","0","2","2,280","1,993","1945","1","B9","1,080,000","12/15/2022"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6468","62","","B1","1906 19TH LANE","","11214","2","0","2","1,710","1,584","1945","1","B1","999,000","9/11/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6468","80","","B1","1940 19TH LANE","","11214","2","0","2","1,710","1,584","1945","1","B1","910,000","3/27/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6468","82","","B1","1944 19TH LANE","","11214","2","0","2","1,710","1,584","1945","1","B1","999,000","3/30/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6480","50","","B3","8948 15TH AVENUE","","11228","2","0","2","1,740","2,052","1950","1","B3","1","8/25/2023"
"3","BATH BEACH","02 TWO FAMILY DWELLINGS","1","6485","86","","B9","1593 INDEPENDENCE AVENUE","","11228","2","0","2","1,763","992","1960","1","B9","700,000","12/28/2022"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6358","37","","C0","12 BAY 8TH ST","","11228","3","0","3","2,320","2,160","1930","1","C0","0","5/19/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6362","58","","C0","8636 16TH AVENUE","","11214","3","0","3","2,272","2,280","1935","1","C0","0","2/22/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6368","8","","C0","63 BAY 17TH STREET","","11214","3","0","3","4,543","2,980","1905","1","C0","1,750,000","4/21/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6372","70","","C0","44 BAY 22ND STREET","","11214","3","0","3","2,707","2,980","1965","1","C0","1","11/15/2022"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6374","60","","C0","8620 20TH AVENUE","","11214","3","0","3","3,867","3,075","1920","1","C0","1,370,000","11/29/2022"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6374","60","","C0","8620 20TH AVENUE","","11214","3","0","3","3,867","3,075","1920","1","C0","1,380,000","10/12/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6374","86","","C0","8676 20TH AVENUE","","11214","3","0","3","3,385","3,251","1925","1","C0","0","11/25/2022"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6375","4","","C0","8671 20TH AVENUE","","11214","3","0","3","3,142","3,759","1910","1","C0","1,700,000","12/2/2022"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6376","1","","C0","76 BAY 26TH STREET","","11214","3","0","3","5,800","3,865","1925","1","C0","2,388,000","6/22/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6376","25","","C0","43 BAY 25TH STREET","","11214","3","0","3","3,867","2,845","1910","1","C0","1,645,000","12/5/2022"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6377","6","","C0","77 BAY 26TH STREET","","11214","3","0","3","3,867","3,624","1901","1","C0","0","5/30/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6377","68","","C0","8660 21ST AVENUE","","11214","3","0","3","3,000","3,141","1992","1","C0","2,150,000","7/24/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6392","71","","C0","150 BAY 8TH STREET","","11228","3","0","3","5,800","3,411","1996","1","C0","0","12/12/2022"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6394","61","","C0","136 BAY 10TH STREET","","11228","3","0","3","3,044","2,820","2021","1","C0","2,341,975","6/20/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6394","63","","C0","138 BAY 10TH STREET","","11228","3","0","3","3,044","2,820","2021","1","C0","2,260,515","8/7/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6395","67","","C0","150 BAY 11TH STREET","","11228","3","0","3","5,800","2,301","1925","1","C0","1,750,000","2/27/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6396","15","","C0","145 BAY 11TH STREET","","11228","3","0","3","2,900","2,369","1905","1","C0","0","4/26/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6396","15","","C0","145 BAY 11TH STREET","","11228","3","0","3","2,900","2,369","1905","1","C0","630,000","6/9/2023"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6396","15","","C0","145 BAY 11TH STREET","","11228","3","0","3","2,900","2,369","1905","1","C0","1,700,000","11/2/2022"
"3","BATH BEACH","03 THREE FAMILY DWELLINGS","1","6396","16","","G0","N/A BAY 11TH STREET","","11228","1","0","1","2,900","0","1905","1","C0","0","4/26/2023"
