"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASEMENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5391","40","","A1","551 OAKDALE STREET","","10312","1","0","1","10,000","3,904","1980","1","A1","0","8/2/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5396","41","","A1","21 TALLMAN STREET","","10312","1","0","1","9,968","3,940","1990","1","A1","1,275,000","3/17/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5398","20","","A1","1468 ARDEN AVENUE","","10312","1","0","1","5,000","2,200","1940","1","A1","1,050,000","6/6/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5401","42","","A2","265 HAROLD AVENUE","","10312","1","0","1","8,190","2,100","1980","1","A2","385,000","2/16/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5402","17","","A2","6 WEAVER STREET","","10312","1","0","1","10,500","2,278","1980","1","A2","0","12/27/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5403","4","","A2","260 SHIRLEY AVENUE","","10312","1","0","1","7,500","1,600","1970","1","A2","0","7/18/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5404","35","","A2","95 LENZIE STREET","","10312","1","0","1","7,500","1,328","1930","1","A2","743,000","7/10/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5406","21","","A1","1660 ARDEN AVENUE","","10312","1","0","1","5,000","1,680","1960","1","A1","640,000","4/10/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5425","29","","A1","1740 ARDEN AVENUE","","10312","1","0","1","4,250","1,052","1925","1","A1","440,000","6/20/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5425","42","","A1","27 SANDGAP STREET","","10312","1","0","1","5,000","1,950","1910","1","A1","840,000","5/1/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","5426","16","","A6","14 SANDGAP STREET","","10312","1","0","1","2,500","612","1915","1","A6","250,000","12/21/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6205","109","","A5","56 MAY PLACE","","10312","1","0","1","2,475","2,395","1986","1","A5","730,000","9/11/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6205","115","","A5","44 MAY PLACE","","10312","1","0","1","2,475","2,495","1986","1","A5","750,000","6/7/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6205","121","","A5","32 MAY PLACE","","10312","1","0","1","2,475","2,495","1986","1","A5","760,000","11/10/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6211","34","","A5","100 SEGUINE PLACE","","10312","1","0","1","1,550","1,521","1986","1","A5","15,000","2/13/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6212","32","","A5","18 LUCY LOOP","","10312","1","0","1","2,320","1,500","2000","1","A5","0","4/12/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6214","33","","A5","48 EAGAN AVENUE","","10312","1","0","1","2,400","1,368","2000","1","A5","630,000","12/27/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6214","52","","A2","86 EAGAN AVENUE","","10312","1","0","1","10,000","1,056","1955","1","A2","0","12/20/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6219","16","","A5","94 LORRAIN AVE","","10312","1","0","1","1,650","1,700","2004","1","A5","300,000","7/14/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6220","30","","A5","18 LORRAINE AVENUE","","10312","1","0","1","16,541","1,344","2002","1","A5","700,000","3/7/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6222","38","","A5","45 LORRAINE AVENUE","","10312","1","0","1","2,400","1,500","2004","1","A5","670,000","3/27/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6226","22","","A2","744 ANNADALE RD","","10312","1","0","1","5,640","1,024","1925","1","A2","0","11/9/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6227","59","","A1","920 CARLTON BOULEVARD","","10312","1","0","1","4,000","1,272","1930","1","A1","720,000","1/5/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6228","25","","A0","158 EDGEGROVE AVENUE","","10312","1","0","1","4,000","938","1950","1","A0","0","4/12/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6228","27","","A1","154 EDGEGROVE AVENUE","","10312","1","0","1","8,000","1,915","1935","1","A1","0","4/12/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6228","61","","A2","147 DETROIT AVENUE","","10312","1","0","1","8,000","840","1920","1","A2","0","4/12/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6230","33","","A2","634 DRUMGOOLE ROAD EAST","","10312","1","0","1","8,000","1,056","1930","1","A2","450,000","6/28/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6230","35","","A1","630 DRUMGOOLE ROAD EAST","","10312","1","0","1","8,000","2,460","1960","1","A1","0","10/11/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6235","50","","A1","185 SHELDON AVE","","10312","1","0","1","6,000","2,024","1960","1","A1","0","8/2/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6237","7","","A1","419 JEFFERSON BOULEVARD","","10312","1","0","1","10,000","3,056","1960","1","A1","0","9/12/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6237","31","","A2","194 VINELAND AVENUE","","10312","1","0","1","4,000","1,952","1970","1","A2","680,000","12/19/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6239","47","","A2","630 WOODROW ROAD","","10312","1","0","1","5,760","2,744","1980","1","A2","850,000","6/12/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6240","46","","A1","4901 AMBOY ROAD","","10312","1","0","1","4,250","1,628","1924","1","A1","820,000","10/5/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6243","55","","A1","57 MOSELY AVENUE","","10312","1","0","1","5,500","1,028","1920","1","A1","500,000","12/16/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6243","58","","A1","49 MOSELY AVENUE","","10312","1","0","1","5,500","1,592","1920","1","A1","0","7/25/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1B","6245","6","","V0","4983 AMBOY ROAD","","10312","1","0","1","8,700","0","1960","1","A2","500,000","8/3/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6245","15","","A2","5001 AMBOY ROAD","","10312","1","0","1","8,360","988","1960","1","A2","679,000","6/2/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6245","145","","A1","22 HILLIS STREET","","10312","1","0","1","4,905","2,739","1960","1","A1","850,000","12/9/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6246","36","","A1","16 FURMAN STREET","","10312","1","0","1","10,600","2,404","1978","1","A1","0","11/12/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6247","37","","A1","1033 ANNADALE ROAD","","10312","1","0","1","4,470","1,578","1925","1","A1","0","1/26/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6249","207","","A1","1014 ANNADALE ROAD","","10312","1","0","1","33,530","2,324","1955","1","A1","2,525,000","2/9/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6249","257","","A2","152 NORTH PINE TERRACE","","10312","1","0","1","4,000","1,584","1965","1","A2","575,000","4/3/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6249","416","","A2","918 ANNADALE ROAD","","10312","1","0","1","4,715","1,575","1965","1","A2","0","3/1/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6249","431","","A1","884 ANNADALE ROAD","","10312","1","0","1","13,367","1,800","1930","1","A1","0","5/19/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6249","434","","A2","882 ANNADALE ROAD","","10312","1","0","1","12,969","952","1945","1","A2","0","5/19/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6251","75","","A5","97 BENNETT AVENUE","","10312","1","0","1","3,135","1,344","1970","1","A5","590,000","3/1/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6251","80","","A5","109 BENNETT AVENUE","","10312","1","0","1","3,283","1,344","1970","1","A5","0","9/11/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6251","90","","A1","14 DOWNES AVENUE","","10312","1","0","1","8,000","2,250","1985","1","A1","1,080,000","6/9/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6252","12","","A2","32 BUFFINGTON AVENUE","","10312","1","0","1","8,400","1,897","1974","1","A2","800,000","12/20/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6254","104","","A1","89 SOUTH RAILROAD ST","","10312","1","0","1","6,160","1,200","1985","1","A1","635,000","8/8/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6258","10","","A1","68 JEFFERSON BOULEVARD","","10312","1","0","1","7,200","1,498","1925","1","A1","745,000","5/2/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6259","12","","A3","246 DETROIT AVENUE","","10312","1","0","1","8,000","2,389","2014","1","A3","1,050,240","4/27/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6259","40","","A2","100 JEFFERSON BOULEVARD","","10312","1","0","1","4,000","1,300","1955","1","A2","0","8/4/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6260","30","","A2","210 EDGEGROVE AVENUE","","10312","1","0","1","6,000","836","1940","1","A2","725,000","6/6/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6260","68","","A1","259 DETROIT AVENUE","","10312","1","0","1","4,000","3,005","1990","1","A1","996,000","9/26/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6261","19","","A0","230 IONIA AVENUE","","10312","1","0","1","8,000","1,600","1960","1","A0","760,000","12/9/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6267","48","","A1","275 SHELDON AVENUE","","10312","1","0","1","3,720","1,728","2000","1","A1","820,000","2/8/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6268","57","","A1","205 SINCLAIR AVENUE","","10312","1","0","1","4,000","1,888","1955","1","A1","0","1/11/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6268","66","","A2","223 SINCLAIR AVENUE","","10312","1","0","1","4,200","1,864","1965","1","A2","0","2/27/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6269","21","","A3","278 VINELAND AVENUE","","10312","1","0","1","6,500","2,800","2004","1","A3","950,000","5/10/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6279","10","","A2","203 SOUTH RAILROAD STREET","","10312","1","0","1","4,380","2,230","1985","1","A2","0","10/3/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6281","43","","A1","393 EDGEGROVE AVENUE","","10312","1","0","1","6,000","2,854","1975","1","A1","10","3/23/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6281","61","","A3","431 EDGEGROVE AVENUE","","10312","1","0","1","3,700","2,497","1986","1","A3","840,000","4/25/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6283","31","","A1","337 IONIA AVENUE","","10312","1","0","1","5,700","2,420","1985","1","A1","0","9/20/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6286","15","","A1","393 LAMONT AVENUE","","10312","1","0","1","8,300","2,920","1975","1","A1","950,000","9/20/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6296","74","","A2","307 DELMAR AVENUE","","10312","1","0","1","4,000","1,968","1970","1","A2","0","5/22/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6297","63","","A2","495 IONIA AVENUE","","10312","1","0","1","4,000","1,968","1970","1","A2","735,000","8/23/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6298","19","","A2","84 RAMONA AVENUE","","10312","1","0","1","4,000","1,932","1975","1","A2","750,000","12/19/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6298","34","","A2","194 HEENAN AVE","","10312","1","0","1","4,000","1,932","1975","1","A2","750,000","12/7/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6298","34","","A2","194 HEENAN AVENUE","","10312","1","0","1","4,000","1,932","1975","1","A2","0","3/7/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6298","70","","A2","267 DELMAR AVENUE","","10312","1","0","1","5,000","2,220","1976","1","A2","799,000","2/9/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6299","25","","A2","388 RATHBUN AVE","","10312","1","0","1","4,000","1,968","1969","1","A2","875,000","4/27/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6299","25","","A2","388 RATHBUN AVENUE","","10312","1","0","1","4,000","1,968","1969","1","A2","555,000","12/14/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6299","48","","A2","89 RAMONA AVENUE","","10312","1","0","1","4,000","1,968","1974","1","A2","0","11/17/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6300","19","","A3","440 RENSSELAER AVENUE","","10312","1","0","1","13,000","2,957","1970","1","A3","950,000","5/9/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6300","66","","A3","221 DELMAR AVENUE","","10312","1","0","1","6,000","1,932","1970","1","A3","0","6/1/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6301","71","","A2","480 SHELDON AVENUE","","10312","1","0","1","4,000","1,890","1970","1","A2","0","11/21/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6320","5","","A2","192 ALBEE AVENUE","","10312","1","0","1","8,000","1,568","1970","1","A2","918,000","8/22/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6320","63","","A2","78 BUFFINGTON AVENUE","","10312","1","0","1","4,000","1,125","1965","1","A2","639,000","7/7/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6352","31","","A1","123 PEARE PLACE","","10312","1","0","1","6,500","2,530","1983","1","A1","0","11/3/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6354","12","","A3","116 RYAN PLACE","","10312","1","0","1","8,000","4,640","1988","1","A3","0","11/10/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6357","33","","A1","12 BENNETT PLACE","","10312","1","0","1","12,000","8,232","1988","1","A1","1,350,000","12/12/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6357","40","","A1","24 BENNETT PLACE","","10312","1","0","1","12,000","5,928","1985","1","A1","1,575,000","2/8/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6359","10","","A1","51 RYAN PLACE","","10312","1","0","1","6,000","2,500","1984","1","A1","1,315,000","11/22/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6360","35","","A1","6 RYAN PLACE","","10312","1","0","1","6,000","2,065","1984","1","A1","1,190,000","7/26/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6361","25","","A1","211 KINGHORN STREET","","10312","1","0","1","7,000","2,240","1983","1","A1","763,688","7/13/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6361","79","","A1","170 LENZIE STREET","","10312","1","0","1","5,570","3,700","2003","1","A1","0","12/19/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6364","12","","A3","39 TYNDALE STREET","","10312","1","0","1","9,000","3,960","1990","1","A3","0","2/14/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6364","84","","A1","23 TYNDALE STREET","","10312","1","0","1","11,000","3,600","1996","1","A1","1,129,239","9/13/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6367","19","","A2","70 WEAVER STREET","","10312","1","0","1","4,000","715","1935","1","A2","0","8/11/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6367","42","","A1","295 SHIRLEY AVENUE","","10312","1","0","1","4,000","2,524","1975","1","A1","0","7/5/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6368","21","","A1","64 JANSEN STREET","","10312","1","0","1","6,000","1,820","1975","1","A1","0","3/30/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6371","5","","A1","463 BARCLAY AVENUE","","10312","1","0","1","6,000","2,500","1970","1","A1","0","3/8/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6371","38","","A1","106 JANSEN STREET","","10312","1","0","1","6,300","2,474","1970","1","A1","850,000","6/21/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6371","44","","A1","260 HOLDRIDGE AVENUE","","10312","1","0","1","7,760","2,343","1970","1","A1","0","1/6/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6371","57","","A3","131 WEAVER STREET","","10312","1","0","1","10,100","2,240","1970","1","A3","0","5/10/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6377","18","","A1","138 EYLANDT ST","","10312","1","0","1","6,000","3,040","1987","1","A1","1,160,000","6/5/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6378","16","","A1","138 TALLMAN STREET","","10312","1","0","1","4,000","1,860","1975","1","A1","0","12/1/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6394","11","","A1","24 THIRD COURT","","10312","1","0","1","8,400","3,000","1988","1","A1","1,515,000","12/19/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6401","54","","A1","604 BARCLAY AVENUE","","10312","1","0","1","5,000","2,520","1999","1","A1","0","12/15/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6402","39","","A2","10 ALLEN PLACE","","10312","1","0","1","6,000","2,040","1952","1","A2","650,000","6/3/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6406","1","","A1","262 NOEL STREET","","10312","1","0","1","4,500","1,400","2001","1","A1","0","7/18/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6417","12","","A1","185 EYLANDT STREET","","10312","1","0","1","12,048","2,538","1987","1","A1","350,000","9/26/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6421","74","","A1","236 TALLMAN STREET","","10312","1","0","1","8,000","2,600","1980","1","A1","1,142,000","3/23/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6421","78","","A1","232 TALLMAN STREET","","10312","1","0","1","8,000","3,085","1980","1","A1","999,900","6/7/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6424","67","","A1","49 RAE AVENUE","","10312","1","0","1","8,000","2,100","1975","1","A1","0","4/26/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6456","21","","A1","440 PHILIP AVENUE","","10312","1","0","1","7,200","3,800","1996","1","A1","1,362,000","5/30/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6456","42","","A1","429 BERTRAM AVENUE","","10312","1","0","1","11,340","3,350","1997","1","A1","0","2/23/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6460","12","","A1","348 PHILIP AVENUE","","10312","1","0","1","3,680","1,970","1986","1","A1","825,000","9/7/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6461","43","","A1","49 ALLEGRO STREET","","10312","1","0","1","3,801","2,105","2022","1","A1","0","10/18/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6469","75","","A2","40 POILLON AVENUE","","10312","1","0","1","10,320","1,616","1955","1","A2","825,000","11/2/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6475","300","","A3","55 NICOLOSI DRIVE","","10312","1","0","1","10,300","5,104","1989","1","A3","2,585,000","11/18/2022"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6475","532","","A5","5194 HYLAN BOULEVARD","","10312","1","0","1","1,722","1,764","2011","1","A5","665,000","6/6/2023"
"5","ANNADALE","01 ONE FAMILY DWELLINGS","1","6511","94","","A1","57 RUGGLES STREET","","10312","1","0","1","10,029","2,652","1998","1","A1","1,255,000","6/29/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","5407","11","","B2","108 ELMBANK STREET","","10312","2","0","2","5,000","2,627","2016","1","B2","0","8/11/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","5408","21","","B9","160 BATHGATE STREET","","10312","2","0","2","3,050","1,492","1995","1","B9","785,000","11/15/2022"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6205","94","","B9","43 SEGUINE PLACE","","10312","2","0","2","3,250","1,804","1986","1","B9","763,000","8/28/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6205","98","","B9","55 SEGUINE PLACE","","10312","2","0","2","3,250","1,804","1986","1","B9","650,000","11/9/2022"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6209","26","","B9","211 MOSELY AVENUE","","10312","2","0","2","2,444","1,592","2007","1","B9","690,000","2/15/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6209","74","","B9","185 MOSELY AVENUE","","10312","2","0","2","3,250","2,008","1986","1","B9","0","9/24/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6212","27","","B9","92 JEANNETTE AVENUE","","10312","2","0","2","3,000","1,548","2005","1","B9","899,000","12/20/2022"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6212","30","","B9","12 LUCY LOOP","","10312","2","0","2","3,870","1,500","2000","1","B9","849,000","4/18/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6221","59","","B2","19 JEANNETTE AVENUE","","10312","2","0","2","4,432","2,650","2013","1","B2","1,175,000","11/8/2022"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6228","19","","B2","170 EDGEGROVE AVENUE","","10312","2","0","2","4,000","2,424","1925","1","B2","1,150,000","10/20/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6235","7","","B2","351 JEFFERSON BOULEVARD","","10312","2","0","2","5,000","2,140","1980","1","B2","0","6/26/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6235","27","","B2","140 SINCLAIR AVENUE","","10312","2","0","2","4,000","2,368","1965","1","B2","1,020,000","6/1/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6235","47","","B2","552 ARDEN AVENUE","","10312","2","0","2","6,000","3,232","2022","1","B2","1,221,900","3/29/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6235","60","","B2","205 SHELDON AVENUE","","10312","2","0","2","7,000","3,600","2001","1","B2","0","2/21/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6237","4","","B2","409 JEFFERSON BOULEVARD","","10312","2","0","2","6,000","2,594","1986","1","B2","0","9/12/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6238","58","","B2","195 VINELAND AVENUE","","10312","2","0","2","4,000","2,230","2004","1","B2","1,170,000","9/22/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6242","70","","B2","29 SUMMIT PLACE","","10312","2","0","2","4,125","2,400","2014","1","B2","10","2/19/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6242","72","","B2","25 SUMMIT PLACE","","10312","2","0","2","4,125","2,400","2014","1","B2","1,220,000","7/5/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6250","5","","B2","245 ALBEE AVENUE","","10312","2","0","2","4,040","1,952","1970","1","B2","0","9/11/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6250","5","","B2","245 ALBEE AVENUE","","10312","2","0","2","4,040","1,952","1970","1","B2","725,000","8/17/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6252","60","","B2","37 DOWNES AVENUE","","10312","2","0","2","4,000","2,186","1986","1","B2","0","4/19/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6254","53","","B2","36 N. RAILROAD STREET","","10312","2","0","2","4,000","2,304","1984","1","B2","0","5/19/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6261","54","","B2","227 EDGEGROVE AVENUE","","10312","2","0","2","5,000","2,940","2022","1","B2","1,349,181","3/30/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6264","15","","B2","242 RATHBUN AVENUE","","10312","2","0","2","5,960","2,200","1986","1","B2","985,000","1/23/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6270","1","","B2","344 CROWN AVENUE","","10312","2","0","2","4,900","2,449","2000","1","B2","1,075,000","5/23/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6272","1","","B1","744 WOODROW ROAD","","10312","2","0","2","8,372","3,200","1980","1","B1","0","10/16/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6276","35","","B2","340 DETROIT AVENUE","","10312","2","0","2","4,677","3,233","2016","1","B2","0","11/17/2022"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6277","74","","B2","326 EDGEGROVE AVENUE","","10312","2","0","2","6,000","2,405","1985","1","B2","10","8/2/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6278","18","","B2","307 EDGEGROVE AVENUE","","10312","2","0","2","4,000","1,800","1984","1","B2","900,000","8/9/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6279","31","","B9","245 SOUTH RAILROAD STREET","","10312","2","0","2","4,480","2,374","1985","1","B9","0","3/24/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6281","23","","B2","372 IONIA AVENUE","","10312","2","0","2","4,000","2,066","1974","1","B2","840,000","7/13/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6283","28","","B2","331 IONIA AVENUE","","10312","2","0","2","5,000","2,328","1986","1","B2","0","12/9/2022"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6283","28","","B2","331 IONIA AVENUE","","10312","2","0","2","5,000","2,328","1986","1","B2","0","9/12/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6297","25","","B2","432 LAMONT","","10312","2","0","2","5,000","2,760","2022","1","B2","1,313,543","10/11/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6297","26","","B2","428 LAMONT AVENUE","","10312","2","0","2","4,000","2,525","2022","1","B2","1,120,075","7/6/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6297","27","","B2","424 LAMONT AVENUE","","10312","2","0","2","4,000","2,476","2022","1","B2","1,210,586","7/25/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6303","61","","B2","457 SINCLAIR AVENUE","","10312","2","0","2","4,200","2,237","2022","1","B2","1,185,000","7/11/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6349","43","","B2","105 BENNETT PLACE","","10312","2","0","2","10,000","4,896","1984","1","B2","0","2/17/2023"
"5","ANNADALE","02 TWO FAMILY DWELLINGS","1","6359","46","","B2","32 PEARE PLACE","","10312","2","0","2","4,000","2,200","1990","1","B2","959,000","10/17/2023"
